key;sources;monoculture;inhibition score;test organism;phylogenetic distance (Tamura-Nei);strain A;strain B
P3_m116_1|S3_m201_1;P_S;1;2;Staphylococcus;0.251588851;P3_m116_1;S3_m201_1
P3_m116_1|S3_m138_1;P_S;1;0;Acinetobacter;0.251588851;P3_m116_1;S3_m138_1
P3_m116_1|S3_m138_1;P_S;1;0;Staphylococcus;0.251588851;P3_m116_1;S3_m138_1
P3_m116_1|P3_m158_1;P_P;1;0;Acinetobacter;0.251588851;P3_m116_1;P3_m158_1
P3_m116_1|P3_m158_1;P_P;1;2;Staphylococcus;0.251588851;P3_m116_1;P3_m158_1
P3_m116_1|S3_m132_1;P_S;1;0;Acinetobacter;0.251588851;P3_m116_1;S3_m132_1
P3_m116_1|S3_m132_1;P_S;1;1;Staphylococcus;0.251588851;P3_m116_1;S3_m132_1
P2_m30_1|P3_m116_1;P_P;1;2;Staphylococcus;0.251588851;P2_m30_1;P3_m116_1
P2_m30_1|P3_m116_1;P_P;1;0;Acinetobacter;0.251588851;P2_m30_1;P3_m116_1
P2_m50_1|P3_m116_1;P_P;1;0;Staphylococcus;0.251592594;P2_m50_1;P3_m116_1
P2_m50_1|P3_m116_1;P_P;1;1;Acinetobacter;0.251592594;P2_m50_1;P3_m116_1
P3_m160_1|S3_m197_2;P_S;0;0;Acinetobacter;0.25160699;P3_m160_1;S3_m197_2
P3_m160_1|S3_m197_2;P_S;0;0;Staphylococcus;0.25160699;P3_m160_1;S3_m197_2
S2_m52_1|S3_m208_1;S_S;2;2;Staphylococcus;0.251620737;S2_m52_1;S3_m208_1
S2_m52_1|S3_m208_1;S_S;2;0;Acinetobacter;0.251620737;S2_m52_1;S3_m208_1
P2_m24_1|S3_m208_1;P_S;2;1;Staphylococcus;0.251620737;P2_m24_1;S3_m208_1
P2_m24_1|S3_m208_1;P_S;2;0;Acinetobacter;0.251620737;P2_m24_1;S3_m208_1
S3_m131_1|S3_m208_1;S_S;1;0;Acinetobacter;0.251626367;S3_m131_1;S3_m208_1
S3_m131_1|S3_m208_1;S_S;1;0;Staphylococcus;0.251626367;S3_m131_1;S3_m208_1
P2_m239_1|S3_m211_1;P_S;0;0;Staphylococcus;0.25163147;P2_m239_1;S3_m211_1
P2_m239_1|S3_m211_1;P_S;0;0;Acinetobacter;0.25163147;P2_m239_1;S3_m211_1
S2_m58_1|S3_m189_1;S_S;0;0;Staphylococcus;0.251670274;S2_m58_1;S3_m189_1
S2_m58_1|S3_m189_1;S_S;0;0;Acinetobacter;0.251670274;S2_m58_1;S3_m189_1
P2_m239_1|P3_m185_1;P_P;0;0;Staphylococcus;0.251676406;P2_m239_1;P3_m185_1
P2_m239_1|P3_m185_1;P_P;0;0;Acinetobacter;0.251676406;P2_m239_1;P3_m185_1
P3_m163_1|S3_m189_1;P_S;0;0;Acinetobacter;0.251727159;P3_m163_1;S3_m189_1
P3_m163_1|S3_m189_1;P_S;0;0;Staphylococcus;0.251727159;P3_m163_1;S3_m189_1
P1_m218_1|PUMICE2_m97_1;P_PUMICE;0;0;Acinetobacter;0.251730586;P1_m218_1;PUMICE2_m97_1
P2_m239_1|P2_m47_1;P_P;0;0;Staphylococcus;0.251741398;P2_m239_1;P2_m47_1
P2_m239_1|P2_m47_1;P_P;0;0;Acinetobacter;0.251741398;P2_m239_1;P2_m47_1
S2_m125_1|S3_m212_1;S_S;0;0;Acinetobacter;0.25174187;S2_m125_1;S3_m212_1
S2_m125_1|S3_m212_1;S_S;0;0;Staphylococcus;0.25174187;S2_m125_1;S3_m212_1
S2_m55_1|S3_m212_1;S_S;0;0;Staphylococcus;0.251746415;S2_m55_1;S3_m212_1
P2_m85_1|S3_m189_1;P_S;0;0;Acinetobacter;0.251748114;P2_m85_1;S3_m189_1
P2_m85_1|S3_m189_1;P_S;0;0;Staphylococcus;0.251748114;P2_m85_1;S3_m189_1
P3_m116_1|S2_m234_1;P_S;1;2;Staphylococcus;0.251753839;P3_m116_1;S2_m234_1
P3_m116_1|S2_m234_1;P_S;1;0;Acinetobacter;0.251753839;P3_m116_1;S2_m234_1
P2_m16_1|P3_m165_1;P_P;0;0;Acinetobacter;0.251756892;P2_m16_1;P3_m165_1
P2_m16_1|P3_m165_1;P_P;0;0;Staphylococcus;0.251756892;P2_m16_1;P3_m165_1
P1_m218_1|P3_m177_1;P_P;0;0;Staphylococcus;0.25176375;P1_m218_1;P3_m177_1
P1_m218_1|P3_m177_1;P_P;0;0;Acinetobacter;0.25176375;P1_m218_1;P3_m177_1
P3_m177_1|S3_m131_1;P_S;0;0;Staphylococcus;0.251765545;P3_m177_1;S3_m131_1
P3_m177_1|S3_m131_1;P_S;0;0;Acinetobacter;0.251765545;P3_m177_1;S3_m131_1
P2_m47_3|P3_m182_1;P_P;1;2;Staphylococcus;0.251786749;P2_m47_3;P3_m182_1
P2_m47_3|P3_m182_1;P_P;1;0;Acinetobacter;0.251786749;P2_m47_3;P3_m182_1
S2_m235_1|S3_m199_1;S_S;0;0;Acinetobacter;0.251791686;S2_m235_1;S3_m199_1
S2_m235_1|S3_m199_1;S_S;0;0;Staphylococcus;0.251791686;S2_m235_1;S3_m199_1
P3_m165_1|S2_m53_1;P_S;0;0;Acinetobacter;0.251804747;P3_m165_1;S2_m53_1
P3_m165_1|S2_m53_1;P_S;0;0;Staphylococcus;0.251804747;P3_m165_1;S2_m53_1
P3_m168_1|S2_m55_1;P_S;0;0;Staphylococcus;0.251837983;P3_m168_1;S2_m55_1
P2_m32_1|S3_m196_1;P_S;1;0;Staphylococcus;0.251924411;P2_m32_1;S3_m196_1
P3_m158_1|PUMICE2_m97_1;P_PUMICE;1;2;Staphylococcus;0.251939586;P3_m158_1;PUMICE2_m97_1
P3_m158_1|PUMICE2_m97_1;P_PUMICE;1;0;Acinetobacter;0.251939586;P3_m158_1;PUMICE2_m97_1
P3_m176_1|S3_m121_1;P_S;0;0;Staphylococcus;0.251944433;P3_m176_1;S3_m121_1
P3_m176_1|S3_m121_1;P_S;0;1;Acinetobacter;0.251944433;P3_m176_1;S3_m121_1
P2_m50_1|P3_m185_1;P_P;1;0;Acinetobacter;0.251952831;P2_m50_1;P3_m185_1
P2_m50_1|P3_m185_1;P_P;1;2;Staphylococcus;0.251952831;P2_m50_1;P3_m185_1
P3_m173_1|S3_m146_1;P_S;0;0;Acinetobacter;0.251993585;P3_m173_1;S3_m146_1
P3_m173_1|S3_m146_1;P_S;0;0;Staphylococcus;0.251993585;P3_m173_1;S3_m146_1
P2_m19_1|P3_m182_1;P_P;1;0;Acinetobacter;0.251996885;P2_m19_1;P3_m182_1
P2_m19_1|P3_m182_1;P_P;1;2;Staphylococcus;0.251996885;P2_m19_1;P3_m182_1
P3_m165_1|S2_m59_1;P_S;0;0;Acinetobacter;0.25202242;P3_m165_1;S2_m59_1
P3_m165_1|S2_m59_1;P_S;0;0;Staphylococcus;0.25202242;P3_m165_1;S2_m59_1
P3_m179_1|S2_m58_1;P_S;0;0;Staphylococcus;0.252031365;P3_m179_1;S2_m58_1
P3_m179_1|S2_m58_1;P_S;0;0;Acinetobacter;0.252031365;P3_m179_1;S2_m58_1
P2_m66_1|P2_m68_1;P_P;0;0;Staphylococcus;0.252057137;P2_m66_1;P2_m68_1
P2_m66_1|P2_m68_1;P_P;0;0;Acinetobacter;0.252057137;P2_m66_1;P2_m68_1
P2_m68_1|P2_m69_1;P_P;0;0;Acinetobacter;0.252057137;P2_m68_1;P2_m69_1
P2_m68_1|P2_m69_1;P_P;0;0;Staphylococcus;0.252057137;P2_m68_1;P2_m69_1
S2_m235_1|S3_m189_1;S_S;0;0;Staphylococcus;0.252077619;S2_m235_1;S3_m189_1
S2_m235_1|S3_m189_1;S_S;0;0;Acinetobacter;0.252077619;S2_m235_1;S3_m189_1
P3_m104_1|S3_m215_1;P_S;0;0;Acinetobacter;0.252099086;P3_m104_1;S3_m215_1
P3_m104_1|S3_m215_1;P_S;0;0;Staphylococcus;0.252099086;P3_m104_1;S3_m215_1
P3_m104_1|S3_m215_2;P_S;0;0;Acinetobacter;0.252099086;P3_m104_1;S3_m215_2
P3_m104_1|S3_m215_2;P_S;0;0;Staphylococcus;0.252099086;P3_m104_1;S3_m215_2
P3_m187_1|S2_m125_1;P_S;0;0;Acinetobacter;0.252109405;P3_m187_1;S2_m125_1
P3_m187_1|S2_m125_1;P_S;0;0;Staphylococcus;0.252109405;P3_m187_1;S2_m125_1
P3_m112_1|S3_m189_1;P_S;0;0;Staphylococcus;0.2521309;P3_m112_1;S3_m189_1
S2_m234_1|S3_m212_1;S_S;1;0;Acinetobacter;0.25213602;S2_m234_1;S3_m212_1
S2_m234_1|S3_m212_1;S_S;1;2;Staphylococcus;0.25213602;S2_m234_1;S3_m212_1
P3_m158_1|P3_m172_1;P_P;1;0;Staphylococcus;0.252156072;P3_m158_1;P3_m172_1
P3_m158_1|P3_m172_1;P_P;1;0;Acinetobacter;0.252156072;P3_m158_1;P3_m172_1
P3_m172_1|S3_m201_1;P_S;1;0;Acinetobacter;0.252159042;P3_m172_1;S3_m201_1
P3_m172_1|S3_m201_1;P_S;1;2;Staphylococcus;0.252159042;P3_m172_1;S3_m201_1
P3_m172_1|S3_m138_1;P_S;1;0;Acinetobacter;0.252159042;P3_m172_1;S3_m138_1
P3_m172_1|S3_m138_1;P_S;1;0;Staphylococcus;0.252159042;P3_m172_1;S3_m138_1
P3_m172_1|S3_m132_1;P_S;1;0;Acinetobacter;0.252159042;P3_m172_1;S3_m132_1
P3_m172_1|S3_m132_1;P_S;1;2;Staphylococcus;0.252159042;P3_m172_1;S3_m132_1
P2_m30_1|P3_m172_1;P_P;1;2;Staphylococcus;0.252159042;P2_m30_1;P3_m172_1
P2_m30_1|P3_m172_1;P_P;1;0;Acinetobacter;0.252159042;P2_m30_1;P3_m172_1
P3_m158_1|P3_m171_2;P_P;1;0;Acinetobacter;0.252164454;P3_m158_1;P3_m171_2
P3_m158_1|P3_m171_2;P_P;1;2;Staphylococcus;0.252164454;P3_m158_1;P3_m171_2
P3_m158_1|P3_m171_1;P_P;1;0;Acinetobacter;0.252164454;P3_m158_1;P3_m171_1
P3_m158_1|P3_m171_1;P_P;1;0;Staphylococcus;0.252164454;P3_m158_1;P3_m171_1
P2_m47_2|P2_m50_1;P_P;1;2;Staphylococcus;0.252167172;P2_m47_2;P2_m50_1
P2_m47_2|P2_m50_1;P_P;1;0;Acinetobacter;0.252167172;P2_m47_2;P2_m50_1
P2_m47_3|P2_m50_1;P_P;1;0;Acinetobacter;0.252167172;P2_m47_3;P2_m50_1
P2_m47_3|P2_m50_1;P_P;1;2;Staphylococcus;0.252167172;P2_m47_3;P2_m50_1
P2_m73_1|P3_m112_1;P_P;0;0;Staphylococcus;0.252174799;P2_m73_1;P3_m112_1
P2_m73_1|P3_m112_1;P_P;0;0;Acinetobacter;0.252174799;P2_m73_1;P3_m112_1
P2_m73_2|P3_m112_1;P_P;0;0;Acinetobacter;0.252174799;P2_m73_2;P3_m112_1
P2_m73_2|P3_m112_1;P_P;0;0;Staphylococcus;0.252174799;P2_m73_2;P3_m112_1
P3_m173_1|S2_m52_1;P_S;1;2;Staphylococcus;0.252218139;P3_m173_1;S2_m52_1
P3_m173_1|S2_m52_1;P_S;1;0;Acinetobacter;0.252218139;P3_m173_1;S2_m52_1
P2_m24_1|P3_m173_1;P_P;1;0;Acinetobacter;0.252218139;P2_m24_1;P3_m173_1
P2_m24_1|P3_m173_1;P_P;1;2;Staphylococcus;0.252218139;P2_m24_1;P3_m173_1
P3_m184_1|S3_m199_1;P_S;0;0;Acinetobacter;0.252225355;P3_m184_1;S3_m199_1
P3_m184_1|S3_m199_1;P_S;0;0;Staphylococcus;0.252225355;P3_m184_1;S3_m199_1
S2_m125_1|S3_m196_1;S_S;0;0;Staphylococcus;0.252235433;S2_m125_1;S3_m196_1
S2_m125_1|S3_m196_1;S_S;0;0;Acinetobacter;0.252235433;S2_m125_1;S3_m196_1
P2_m73_1|P3_m185_1;P_P;0;0;Acinetobacter;0.252260254;P2_m73_1;P3_m185_1
P2_m73_1|P3_m185_1;P_P;0;0;Staphylococcus;0.252260254;P2_m73_1;P3_m185_1
P2_m73_2|P3_m185_1;P_P;0;0;Acinetobacter;0.252260254;P2_m73_2;P3_m185_1
P2_m73_2|P3_m185_1;P_P;0;0;Staphylococcus;0.252260254;P2_m73_2;P3_m185_1
P3_m188_1|S3_m199_1;P_S;0;0;Acinetobacter;0.252305599;P3_m188_1;S3_m199_1
P3_m188_1|S3_m199_1;P_S;0;0;Staphylococcus;0.252305599;P3_m188_1;S3_m199_1
P3_m179_1|S3_m215_2;P_S;0;0;Acinetobacter;0.252306373;P3_m179_1;S3_m215_2
P3_m179_1|S3_m215_2;P_S;0;0;Staphylococcus;0.252306373;P3_m179_1;S3_m215_2
P2_m65_1|P3_m113_1;P_P;0;0;Acinetobacter;0.25231729;P2_m65_1;P3_m113_1
P2_m65_1|P3_m113_1;P_P;0;0;Staphylococcus;0.25231729;P2_m65_1;P3_m113_1
PUMICE2_m97_1|S3_m213_1;PUMICE_S;0;0;Staphylococcus;0.252335111;PUMICE2_m97_1;S3_m213_1
PUMICE2_m97_1|S3_m213_1;PUMICE_S;0;0;Acinetobacter;0.252335111;PUMICE2_m97_1;S3_m213_1
P3_m114_1|S2_m60_1;P_S;0;0;Staphylococcus;0.252349394;P3_m114_1;S2_m60_1
P3_m114_1|S2_m60_1;P_S;0;0;Acinetobacter;0.252349394;P3_m114_1;S2_m60_1
S3_m201_1|S3_m207_1;S_S;2;0;Acinetobacter;0.252366699;S3_m201_1;S3_m207_1
S3_m201_1|S3_m207_1;S_S;2;2;Staphylococcus;0.252366699;S3_m201_1;S3_m207_1
S3_m138_1|S3_m207_1;S_S;2;0;Acinetobacter;0.252366699;S3_m138_1;S3_m207_1
S3_m138_1|S3_m207_1;S_S;2;2;Staphylococcus;0.252366699;S3_m138_1;S3_m207_1
S3_m132_1|S3_m207_1;S_S;2;2;Staphylococcus;0.252366699;S3_m132_1;S3_m207_1
S3_m132_1|S3_m207_1;S_S;2;0;Acinetobacter;0.252366699;S3_m132_1;S3_m207_1
P2_m30_1|S3_m207_1;P_S;2;2;Staphylococcus;0.252366699;P2_m30_1;S3_m207_1
P2_m30_1|S3_m207_1;P_S;2;1;Acinetobacter;0.252366699;P2_m30_1;S3_m207_1
S3_m206_1|S3_m207_1;S_S;2;0;Staphylococcus;0.25238952;S3_m206_1;S3_m207_1
S3_m206_1|S3_m207_1;S_S;2;1;Acinetobacter;0.25238952;S3_m206_1;S3_m207_1
S2_m60_1|S3_m190_1;S_S;0;0;Staphylococcus;0.252410196;S2_m60_1;S3_m190_1
S2_m60_1|S3_m190_1;S_S;0;0;Acinetobacter;0.252410196;S2_m60_1;S3_m190_1
P2_m40_1|S3_m198_1;P_S;0;0;Acinetobacter;0.252431283;P2_m40_1;S3_m198_1
P2_m40_1|S3_m198_1;P_S;0;0;Staphylococcus;0.252431283;P2_m40_1;S3_m198_1
P3_m158_1|P3_m174_1;P_P;1;0;Acinetobacter;0.252433437;P3_m158_1;P3_m174_1
P3_m158_1|P3_m174_1;P_P;1;2;Staphylococcus;0.252433437;P3_m158_1;P3_m174_1
P3_m174_1|S3_m201_1;P_S;1;2;Staphylococcus;0.25243641;P3_m174_1;S3_m201_1
P3_m174_1|S3_m201_1;P_S;1;0;Acinetobacter;0.25243641;P3_m174_1;S3_m201_1
P3_m174_1|S3_m138_1;P_S;1;0;Acinetobacter;0.25243641;P3_m174_1;S3_m138_1
P3_m174_1|S3_m138_1;P_S;1;0;Staphylococcus;0.25243641;P3_m174_1;S3_m138_1
P3_m174_1|S3_m132_1;P_S;1;0;Acinetobacter;0.25243641;P3_m174_1;S3_m132_1
P3_m174_1|S3_m132_1;P_S;1;1;Staphylococcus;0.25243641;P3_m174_1;S3_m132_1
P2_m30_1|P3_m174_1;P_P;1;2;Staphylococcus;0.25243641;P2_m30_1;P3_m174_1
P2_m30_1|P3_m174_1;P_P;1;0;Acinetobacter;0.25243641;P2_m30_1;P3_m174_1
P2_m68_1|P2_m80_1;P_P;0;0;Acinetobacter;0.252444029;P2_m68_1;P2_m80_1
P2_m68_1|P2_m80_1;P_P;0;0;Staphylococcus;0.252444029;P2_m68_1;P2_m80_1
P2_m16_1|S2_m58_1;P_S;0;0;Acinetobacter;0.252480056;P2_m16_1;S2_m58_1
P2_m16_1|S2_m58_1;P_S;0;0;Staphylococcus;0.252480056;P2_m16_1;S2_m58_1
P3_m113_1|P3_m144_1;P_P;0;0;Acinetobacter;0.252483799;P3_m113_1;P3_m144_1
P3_m113_1|P3_m144_1;P_P;0;0;Staphylococcus;0.252483799;P3_m113_1;P3_m144_1
S2_m125_1|S3_m200_1;S_S;0;0;Acinetobacter;0.252485046;S2_m125_1;S3_m200_1
S2_m125_1|S3_m200_1;S_S;0;0;Staphylococcus;0.252485046;S2_m125_1;S3_m200_1
P2_m77_1|P3_m160_1;P_P;0;0;Staphylococcus;0.252502291;P2_m77_1;P3_m160_1
P2_m77_1|P3_m160_1;P_P;0;0;Acinetobacter;0.252502291;P2_m77_1;P3_m160_1
P3_m172_1|S2_m91_1;P_S;0;0;Staphylococcus;0.25250393;P3_m172_1;S2_m91_1
P3_m172_1|S2_m91_1;P_S;0;0;Acinetobacter;0.25250393;P3_m172_1;S2_m91_1
S3_m139_1|S3_m202_1;S_S;1;1;Staphylococcus;0.252505785;S3_m139_1;S3_m202_1
P2_m50_1|S3_m200_1;P_S;1;0;Acinetobacter;0.252534054;P2_m50_1;S3_m200_1
P2_m50_1|S3_m200_1;P_S;1;2;Staphylococcus;0.252534054;P2_m50_1;S3_m200_1
P3_m172_1|S3_m130_1;P_S;0;0;Staphylococcus;0.252549286;P3_m172_1;S3_m130_1
P3_m172_1|S3_m130_1;P_S;0;0;Acinetobacter;0.252549286;P3_m172_1;S3_m130_1
P2_m70_1|P3_m115_1;P_P;0;0;Staphylococcus;0.252571078;P2_m70_1;P3_m115_1
P2_m70_1|P3_m115_1;P_P;0;0;Acinetobacter;0.252571078;P2_m70_1;P3_m115_1
P2_m88_1|P3_m102_1;P_P;0;0;Staphylococcus;0.252605243;P2_m88_1;P3_m102_1
P3_m116_1|P3_m228_1;P_P;0;1;Acinetobacter;0.252608509;P3_m116_1;P3_m228_1
P3_m116_1|P3_m228_1;P_P;0;0;Staphylococcus;0.252608509;P3_m116_1;P3_m228_1
P1_m218_1|P3_m181_1;P_P;0;0;Staphylococcus;0.252609625;P1_m218_1;P3_m181_1
P1_m218_1|P3_m181_1;P_P;0;0;Acinetobacter;0.252609625;P1_m218_1;P3_m181_1
P2_m47_2|S2_m235_1;P_S;0;0;Acinetobacter;0.252623405;P2_m47_2;S2_m235_1
P2_m47_2|S2_m235_1;P_S;0;0;Staphylococcus;0.252623405;P2_m47_2;S2_m235_1
P2_m47_3|S2_m235_1;P_S;0;0;Staphylococcus;0.252623405;P2_m47_3;S2_m235_1
P2_m47_3|S2_m235_1;P_S;0;0;Acinetobacter;0.252623405;P2_m47_3;S2_m235_1
P2_m50_1|S3_m207_1;P_S;2;1;Acinetobacter;0.252625919;P2_m50_1;S3_m207_1
P2_m50_1|S3_m207_1;P_S;2;2;Staphylococcus;0.252625919;P2_m50_1;S3_m207_1
P2_m47_3|P3_m116_1;P_P;0;0;Staphylococcus;0.252638433;P2_m47_3;P3_m116_1
P2_m47_3|P3_m116_1;P_P;0;1;Acinetobacter;0.252638433;P2_m47_3;P3_m116_1
P3_m116_1|P3_m141_1;P_P;0;0;Staphylococcus;0.252657952;P3_m116_1;P3_m141_1
P3_m116_1|P3_m141_1;P_P;0;0;Acinetobacter;0.252657952;P3_m116_1;P3_m141_1
S3_m197_2|S3_m201_1;S_S;1;0;Acinetobacter;0.252688001;S3_m197_2;S3_m201_1
S3_m197_2|S3_m201_1;S_S;1;2;Staphylococcus;0.252688001;S3_m197_2;S3_m201_1
S3_m138_1|S3_m197_2;S_S;1;0;Acinetobacter;0.252688001;S3_m138_1;S3_m197_2
S3_m138_1|S3_m197_2;S_S;1;2;Staphylococcus;0.252688001;S3_m138_1;S3_m197_2
S3_m132_1|S3_m197_2;S_S;1;0;Acinetobacter;0.252688001;S3_m132_1;S3_m197_2
S3_m132_1|S3_m197_2;S_S;1;2;Staphylococcus;0.252688001;S3_m132_1;S3_m197_2
P2_m30_1|S3_m197_2;P_S;1;0;Acinetobacter;0.252688001;P2_m30_1;S3_m197_2
P2_m30_1|S3_m197_2;P_S;1;2;Staphylococcus;0.252688001;P2_m30_1;S3_m197_2
P2_m22_1|S3_m139_1;P_S;0;0;Acinetobacter;0.252690316;P2_m22_1;S3_m139_1
S3_m197_2|S3_m206_1;S_S;1;2;Staphylococcus;0.252709448;S3_m197_2;S3_m206_1
S3_m197_2|S3_m206_1;S_S;1;0;Acinetobacter;0.252709448;S3_m197_2;S3_m206_1
P2_m47_2|P3_m182_1;P_P;1;2;Staphylococcus;0.252722558;P2_m47_2;P3_m182_1
P2_m47_2|P3_m182_1;P_P;1;0;Acinetobacter;0.252722558;P2_m47_2;P3_m182_1
P3_m154_1|S3_m189_1;P_S;0;0;Staphylococcus;0.252731619;P3_m154_1;S3_m189_1
P3_m154_1|S3_m189_1;P_S;0;0;Acinetobacter;0.252731619;P3_m154_1;S3_m189_1
S3_m133_1|S3_m189_1;S_S;0;0;Staphylococcus;0.252731619;S3_m133_1;S3_m189_1
S3_m133_1|S3_m189_1;S_S;0;0;Acinetobacter;0.252731619;S3_m133_1;S3_m189_1
P2_m20_1|P2_m22_1;P_P;0;0;Staphylococcus;0.252760976;P2_m20_1;P2_m22_1
P2_m20_1|P2_m22_1;P_P;0;0;Acinetobacter;0.252760976;P2_m20_1;P2_m22_1
P2_m239_1|P3_m177_1;P_P;0;0;Acinetobacter;0.252768042;P2_m239_1;P3_m177_1
P2_m239_1|P3_m177_1;P_P;0;0;Staphylococcus;0.252768042;P2_m239_1;P3_m177_1
P3_m122_1|P3_m145_1;P_P;1;1;Acinetobacter;0.252775516;P3_m122_1;P3_m145_1
P3_m181_1|S3_m213_1;P_S;0;0;Acinetobacter;0.252781305;P3_m181_1;S3_m213_1
P3_m181_1|S3_m213_1;P_S;0;0;Staphylococcus;0.252781305;P3_m181_1;S3_m213_1
P3_m174_1|S2_m91_1;P_S;0;0;Staphylococcus;0.252782128;P3_m174_1;S2_m91_1
P3_m174_1|S2_m91_1;P_S;0;0;Acinetobacter;0.252782128;P3_m174_1;S2_m91_1
P3_m162_1|PUMICE2_m97_1;P_PUMICE;0;0;Staphylococcus;0.252805298;P3_m162_1;PUMICE2_m97_1
P3_m162_1|PUMICE2_m97_1;P_PUMICE;0;0;Acinetobacter;0.252805298;P3_m162_1;PUMICE2_m97_1
PUMICE2_m97_1|S3_m169_1;PUMICE_S;0;0;Staphylococcus;0.252805298;PUMICE2_m97_1;S3_m169_1
PUMICE2_m97_1|S3_m169_1;PUMICE_S;0;0;Acinetobacter;0.252805298;PUMICE2_m97_1;S3_m169_1
PUMICE2_m97_1|S3_m203_1;PUMICE_S;0;0;Acinetobacter;0.252811229;PUMICE2_m97_1;S3_m203_1
PUMICE2_m97_1|S3_m203_1;PUMICE_S;0;0;Staphylococcus;0.252811229;PUMICE2_m97_1;S3_m203_1
P3_m102_1|S3_m213_1;P_S;0;0;Acinetobacter;0.252867963;P3_m102_1;S3_m213_1
P3_m102_1|S3_m213_1;P_S;0;0;Staphylococcus;0.252867963;P3_m102_1;S3_m213_1
P3_m112_1|S3_m197_2;P_S;0;0;Staphylococcus;0.252873139;P3_m112_1;S3_m197_2
P2_m77_1|P3_m162_1;P_P;0;0;Staphylococcus;0.252881684;P2_m77_1;P3_m162_1
P2_m77_1|P3_m162_1;P_P;0;0;Acinetobacter;0.252881684;P2_m77_1;P3_m162_1
P2_m77_1|S3_m169_1;P_S;0;0;Staphylococcus;0.252881684;P2_m77_1;S3_m169_1
P2_m77_1|S3_m169_1;P_S;0;0;Acinetobacter;0.252881684;P2_m77_1;S3_m169_1
P2_m65_1|P3_m116_1;P_P;0;1;Acinetobacter;0.252883069;P2_m65_1;P3_m116_1
P2_m65_1|P3_m116_1;P_P;0;0;Staphylococcus;0.252883069;P2_m65_1;P3_m116_1
P2_m77_1|S3_m203_1;P_S;0;0;Staphylococcus;0.252885471;P2_m77_1;S3_m203_1
P2_m77_1|S3_m203_1;P_S;0;0;Acinetobacter;0.252885471;P2_m77_1;S3_m203_1
P2_m73_1|P3_m188_1;P_P;0;0;Staphylococcus;0.252892632;P2_m73_1;P3_m188_1
P2_m73_1|P3_m188_1;P_P;0;0;Acinetobacter;0.252892632;P2_m73_1;P3_m188_1
P2_m73_2|P3_m188_1;P_P;0;0;Acinetobacter;0.252892632;P2_m73_2;P3_m188_1
P2_m73_2|P3_m188_1;P_P;0;0;Staphylococcus;0.252892632;P2_m73_2;P3_m188_1
P2_m50_1|S3_m197_2;P_S;1;0;Acinetobacter;0.252939454;P2_m50_1;S3_m197_2
P2_m50_1|S3_m197_2;P_S;1;2;Staphylococcus;0.252939454;P2_m50_1;S3_m197_2
P3_m102_1|S3_m131_1;P_S;0;0;Acinetobacter;0.252960861;P3_m102_1;S3_m131_1
P3_m102_1|S3_m131_1;P_S;0;0;Staphylococcus;0.252960861;P3_m102_1;S3_m131_1
S2_m58_1|S3_m207_1;S_S;1;2;Staphylococcus;0.252975634;S2_m58_1;S3_m207_1
S2_m58_1|S3_m207_1;S_S;1;0;Acinetobacter;0.252975634;S2_m58_1;S3_m207_1
S2_m58_1|S3_m208_1;S_S;1;2;Staphylococcus;0.252975634;S2_m58_1;S3_m208_1
S2_m58_1|S3_m208_1;S_S;1;0;Acinetobacter;0.252975634;S2_m58_1;S3_m208_1
P3_m160_1|S3_m207_1;P_S;1;0;Staphylococcus;0.252998831;P3_m160_1;S3_m207_1
P3_m160_1|S3_m207_1;P_S;1;0;Acinetobacter;0.252998831;P3_m160_1;S3_m207_1
P3_m162_1|S3_m207_1;P_S;1;0;Acinetobacter;0.252998831;P3_m162_1;S3_m207_1
P3_m162_1|S3_m207_1;P_S;1;0;Staphylococcus;0.252998831;P3_m162_1;S3_m207_1
S3_m169_1|S3_m207_1;S_S;1;0;Staphylococcus;0.252998831;S3_m169_1;S3_m207_1
S3_m169_1|S3_m207_1;S_S;1;0;Acinetobacter;0.252998831;S3_m169_1;S3_m207_1
P3_m168_1|S3_m128_1;P_S;0;0;Staphylococcus;0.252999373;P3_m168_1;S3_m128_1
P2_m14_1|P3_m181_1;P_P;0;0;Staphylococcus;0.253000497;P2_m14_1;P3_m181_1
P2_m14_1|P3_m181_1;P_P;0;0;Acinetobacter;0.253000497;P2_m14_1;P3_m181_1
S3_m203_1|S3_m207_1;S_S;1;0;Staphylococcus;0.253003438;S3_m203_1;S3_m207_1
S3_m203_1|S3_m207_1;S_S;1;0;Acinetobacter;0.253003438;S3_m203_1;S3_m207_1
S3_m201_1|S3_m208_1;S_S;2;0;Acinetobacter;0.2530778;S3_m201_1;S3_m208_1
S3_m201_1|S3_m208_1;S_S;2;0;Staphylococcus;0.2530778;S3_m201_1;S3_m208_1
S3_m138_1|S3_m208_1;S_S;2;2;Staphylococcus;0.2530778;S3_m138_1;S3_m208_1
S3_m138_1|S3_m208_1;S_S;2;0;Acinetobacter;0.2530778;S3_m138_1;S3_m208_1
S3_m132_1|S3_m208_1;S_S;2;0;Staphylococcus;0.2530778;S3_m132_1;S3_m208_1
S3_m132_1|S3_m208_1;S_S;2;0;Acinetobacter;0.2530778;S3_m132_1;S3_m208_1
P2_m30_1|S3_m208_1;P_S;2;0;Staphylococcus;0.2530778;P2_m30_1;S3_m208_1
